Segment,Retailer,Manufacturer,Brand,APN,Year,Month,Sales_max,Sales_min,Sales_mean,Sales_std,Sales_median,Unit_sales_max,Unit_sales_min,Unit_sales_mean,Unit_sales_std,Unit_sales_median
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,6,476852.171,126352.07,221309.94975000003,170797.86686422265,141017.779,226393.0,37020.0,89420.75,91505.03297405741,47135.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,7,196241.205,43345.04,90949.3638,66800.13283364502,48748.393,65711.0,10260.0,27734.2,24679.69838146326,11504.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,8,436829.917,68882.646,190942.52625,166359.73433980328,129028.77100000001,207552.0,17773.0,75000.25,88847.8414083126,37338.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,9,147450.361,40323.953,91239.8252,46977.43988831729,107709.766,49465.0,9545.0,27894.8,17566.782095762446,30949.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,10,321479.33,33197.559,132339.5035,133609.7502870647,87340.5625,152741.0,7904.0,53932.25,67884.66432793689,27542.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,11,331961.399,27977.807,190626.65399999998,141994.39762986265,201283.70500000002,157595.0,6631.0,84770.5,73049.05702106404,87428.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2018,12,133060.062,97635.961,112313.0654,14056.648457764473,113667.745,45014.0,32831.0,37776.8,4853.926626969139,38132.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,1,131660.915,31601.57,76787.5945,50741.43138162257,71943.94649999999,44096.0,7497.0,24066.75,18849.49814318673,22337.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,2,131295.005,30996.626,77245.23575,52464.15346558841,73344.656,43968.0,7351.0,24282.5,19389.83294581639,22905.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,3,405862.817,35549.216,141430.74420000002,152876.84577037577,109769.048,191588.0,8412.0,56144.8,76979.64568442751,32264.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,4,132443.856,38473.051,78758.424,47630.82237792,72058.3945,44320.0,9218.0,24634.75,17875.77760313287,22500.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,5,428247.5,32887.93,151269.3495,186829.43026538673,71970.984,203204.0,7815.0,63878.5,93544.63091131064,22247.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,6,473916.315,57620.431,194180.2436,161123.190313609,149724.393,224810.0,14704.0,77304.6,83803.87765372197,50063.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,7,181614.467,53357.931,136000.03225,56561.14108846397,154513.8655,60817.0,12660.0,44247.75,21488.6864710247,51757.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,8,530586.191,46746.85,214297.292,215392.78726389044,139928.0635,251734.0,11252.0,87721.0,110438.19281691758,43949.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,9,341799.554,40966.288,152072.18339999998,120144.00700899499,159737.358,162208.0,9709.0,57201.0,61916.05377444528,46542.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,10,381906.062,44203.181,168104.417,147741.89154531478,123154.2125,181191.0,10465.0,67073.0,77215.64787442159,38318.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,11,127682.841,36291.992,59449.25525,45490.106045463064,36911.094,42822.0,8564.0,17222.5,17066.572053774205,8752.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2019,12,189681.811,42242.181,103254.07239999999,62759.50352645339,100259.302,63596.0,10008.0,32875.0,23114.3095830267,33597.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2020,1,149629.667,40900.519,69713.60225,53340.19567960703,44162.1115,50163.0,9727.0,20470.25,19827.086210115023,10995.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2020,2,102601.115,33234.795,66525.67375,38079.7403088406,65133.3925,34403.0,7852.0,20652.0,14680.659771731423,20176.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682002134,2020,3,377565.957,57305.457,163290.07175,145763.96683584424,109144.43650000001,179428.0,14220.0,65468.75,76617.8804691394,34113.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,4,32027.631,7134.314,18920.8666,11186.369797654032,23275.298,10831.0,1748.0,6145.8,4142.008413801209,8030.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,5,26240.424,6085.761,11670.2,9744.85296061112,7177.3075,9050.0,1451.0,3581.0,3662.0541594392985,1911.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,6,51607.181,16597.328,28559.6355,16389.730160627627,23017.016499999998,24545.0,4803.0,11034.5,9284.62250174987,7395.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,7,41550.001,9599.81,20668.0794,13256.224787624766,15478.572,15260.0,2534.0,7149.8,5106.042861159706,5727.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,8,68778.746,7047.788,34624.3005,25524.632261657694,31335.334,32688.0,1766.0,13939.75,13188.531593143087,10652.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,9,32793.727,8421.303,22402.63625,12342.032899429963,24197.7575,12078.0,2290.0,7892.0,4894.19608652262,8600.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,10,54519.857,10301.445,22313.989999999998,18953.432738341755,11594.506,25839.0,2473.0,8390.8,10069.4426459462,2760.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,11,42974.787,9976.065,24823.44975,13807.887984122008,23171.4735,20400.0,2361.0,9630.75,7667.549211884243,7881.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2017,12,23259.06,11205.986,17945.1232,6002.196195788897,20275.421,7891.0,2658.0,5586.6,2648.8188499782314,6789.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,1,21619.919,8558.858,15210.248,6740.0581058570015,15331.1075,8370.0,2025.0,5021.0,3066.0618606501293,4844.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,2,18886.372,9542.489,13801.96675,4680.145670993256,13389.503,9033.0,2906.0,5201.75,2845.048139604437,4434.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,3,8236.8,3159.376,5581.7105,2140.032826019342,5465.3330000000005,3211.0,1239.0,2161.5,838.3493702906126,2098.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,4,1959.408,523.985,1202.5552,550.1150355068473,1222.342,756.0,208.0,497.4,217.2056629096028,585.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,5,336.314,146.344,231.54725000000002,79.52640545703463,221.7655,140.0,54.0,97.0,37.46109092556346,97.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,6,171.171,89.771,135.7345,39.934257853794314,140.998,74.0,35.0,58.25,16.82012683265696,62.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,7,173.954,37.675,86.40060000000001,51.48371330624861,76.318,67.0,14.0,33.4,19.856988694160048,29.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,8,32.318,11.847,25.71525,9.532189723073428,29.348,13.0,5.0,10.5,3.696845502136472,12.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,9,24.365,2.585,12.13575,9.558387638613533,10.7965,9.0,1.0,4.5,3.696845502136472,4.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,10,6.347,2.585,4.466,2.660135710823792,4.466,3.0,1.0,2.0,1.4142135623730951,2.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2018,11,5.104,1.694,2.5519999999999996,1.7013412356138318,1.705,3.0,1.0,1.5,1.0,1.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047036,2019,1,3.003,3.003,3.003,0.0,3.003,1.0,1.0,1.0,0.0,1.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,4,25566.826,5285.698,12691.353200000001,9569.928277087854,6377.162,5161.0,840.0,2392.4,2080.137807934849,975.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,5,26086.731,6931.287,17676.155749999998,8002.238482899035,18843.302499999998,5462.0,1158.0,3559.75,1792.504834953963,3809.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,6,23470.337,6435.902,14117.645,8791.024826697321,13282.1705,5082.0,973.0,2770.75,2091.4121823941514,2514.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,7,61167.998,6197.378,27741.492199999997,22226.039739827364,28856.311,18540.0,935.0,6720.4,7091.470461053899,5833.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,8,26178.415,6982.943,11941.79775,9495.317689071786,7302.9165,5259.0,1186.0,2212.75,2030.8768836802162,1203.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,9,19537.981,3334.573,12497.842749999998,7713.797075461362,13559.4085,6170.0,894.0,3229.5,2300.135865552294,2927.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,10,3538.469,257.873,1175.1915999999999,1358.5015474274587,551.551,1093.0,65.0,357.8,425.35479308454967,172.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,11,184.503,49.621,111.7875,60.522909329167796,106.513,50.0,12.0,29.0,16.69331203406522,27.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2017,12,38.115,13.343,26.587,10.219257531738794,26.708,10.0,4.0,6.6,2.4083189157584592,6.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2018,1,8.019,4.015,6.233333333333333,2.036763200112702,6.666,2.0,1.0,1.3333333333333333,0.5773502691896257,1.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2018,2,17.039,6.666,11.216333333333333,5.302254834816348,9.944,4.0,1.0,2.3333333333333335,1.5275252316519468,2.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047067,2018,3,14.674,6.666,9.779,4.291113957936796,7.997,3.0,1.0,2.0,1.0,2.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047418,2017,4,38.731,2.552,14.658600000000002,14.731397788397407,10.01,14.0,1.0,5.6,5.224940191045253,4.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047418,2017,5,2.541,0.935,1.738,1.1356134905855952,1.738,1.0,1.0,1.0,0.0,1.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047418,2018,1,2.992,2.992,2.992,,2.992,1.0,1.0,1.0,,1.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,4,184807.56,35178.438,86798.2444,65998.13776474874,47719.77,37133.0,5274.0,16180.8,14333.835659027209,7186.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,5,178378.234,42789.493,115271.22175,55873.0620368762,119958.58,35850.0,6426.0,22625.75,12182.10573956736,24113.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,6,169846.606,47685.001,107475.51425,66466.30052005111,106185.22499999999,36276.0,7177.0,20891.0,15518.36509859635,20055.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,7,567764.633,51993.755,222508.761,207571.9356959464,205179.403,170458.0,7815.0,54797.0,66824.86285807102,41218.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,8,179995.654,52312.008,87575.51375000001,61782.369602117644,58997.196500000005,36123.0,7831.0,15412.0,13824.641936291393,8847.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,9,185783.477,53073.47,109295.28300000001,63721.07355044378,99162.0925,37330.0,7980.0,20516.5,14379.54599422388,18378.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,10,308701.039,44733.963,153787.23059999998,111167.49727020365,162168.028,93038.0,6734.0,36194.6,35227.89650688783,32815.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,11,138174.094,38655.584,85946.844,49017.71320489031,83478.849,27783.0,5816.0,16154.75,11114.339037927537,15510.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2017,12,154965.47,36144.57,87820.115,60424.43285477136,48144.491,31299.0,5428.0,16354.6,13396.69534997344,7245.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,1,166917.754,36556.586,100990.37975,71869.11882466654,100243.5895,33533.0,5493.0,19302.75,15571.712823257434,19092.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,2,117079.671,33334.521,76029.184,46117.71986679565,76851.272,23511.0,5003.0,14364.75,10317.620797289783,14472.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,3,83316.236,39036.911,52757.41725,20633.578525177116,44338.261,16722.0,5848.0,8967.0,5194.048966525697,6649.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,4,239848.321,50521.306,116410.43259999999,75744.07723971733,111933.658,48257.0,7561.0,22120.8,16389.28977106696,22479.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,5,206029.263,131029.461,160288.1795,32594.59440724345,152046.99699999997,41439.0,26319.0,32221.75,6568.1091837758,30564.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,6,201452.032,105876.026,153378.285,40700.40834071686,153092.541,40530.0,21283.0,30847.5,8194.822206735178,30788.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,7,222972.778,120604.948,181357.08479999998,38804.36524693049,190871.181,44805.0,24275.0,36459.4,7787.938931450349,38379.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,8,161203.778,110533.213,139619.94775,23771.574294065893,143371.4,32428.0,22245.0,28102.0,4791.809887714661,28867.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,9,188674.687,120718.415,155726.85220000002,28851.108594024583,146515.323,37981.0,24292.0,31349.4,5811.434659359081,29514.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,10,170077.186,103836.955,139383.0685,28580.350206261384,141809.0665,34181.0,20867.0,28013.25,5740.362147402665,28502.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,11,138871.114,107163.401,122164.034,17253.251698214597,121310.81049999999,27927.0,21538.0,24558.5,3459.4930746184964,24384.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2018,12,144598.019,96591.625,121617.4196,17497.34377562271,124436.36,29161.0,19409.0,24479.2,3550.0051690103214,25036.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,1,174941.651,109934.794,139334.50075,26851.18032692646,136230.779,35167.0,22085.0,27993.0,5405.195216949461,27360.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,2,146496.601,116485.588,132999.77575,14526.374579337502,134508.457,29442.0,23403.0,26723.75,2925.411011009108,27025.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,3,204446.695,112654.335,162864.75400000002,35724.608886129936,160877.913,41072.0,22592.0,32711.6,7191.148746897119,32336.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,4,175012.836,108603.653,156712.31675,32159.664949030106,171616.38900000002,35170.0,21812.0,31484.5,6465.985591282018,34478.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,5,176312.806,104914.843,138989.99625,30508.011090102646,137366.168,35418.0,21080.0,27924.0,6127.718172370528,27599.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,6,228557.714,131067.007,177460.582,40446.18926654549,179394.662,45911.0,26327.0,35662.6,8140.725784596851,36034.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,7,217524.021,172641.788,203745.34924999997,20886.077012421752,212407.794,43707.0,34682.0,40934.25,4198.651559330289,42674.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,8,215671.819,139770.774,175698.8585,37646.1602084228,173676.4205,43308.0,28072.0,35297.5,7558.8975166135615,34905.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,9,239184.649,109399.092,168548.9278,46234.44092723909,163809.745,48161.0,21965.0,33891.6,9334.17368062112,32904.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,10,185881.344,140483.552,162674.80075000002,21171.452692864692,162167.15350000001,37353.0,28226.0,32700.75,4261.626088321999,32612.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,11,173216.043,144380.412,160528.2855,12733.359336263367,162258.34350000002,34790.0,29062.0,32268.5,2531.9958530771723,32611.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2019,12,198671.835,102918.86,161874.74579999998,35436.403509376854,170313.253,39987.0,20694.0,32564.6,7138.567454328634,34257.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2020,1,184253.004,154597.696,170787.139,15183.66383441699,172148.928,37044.0,31182.0,34363.25,3018.212647136271,34613.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2020,2,154606.232,129113.952,140483.8985,11688.228545462469,139107.70500000002,31107.0,25960.0,28251.5,2353.145483531918,27969.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682047524,2020,3,195078.124,113170.827,160754.7395,34728.850761223504,167385.0035,39249.0,22783.0,32325.75,6975.357069713349,33635.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2017,7,17.952,17.952,17.952,,17.952,6.0,6.0,6.0,,6.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2017,8,113241.125,79.849,70885.45133333333,61712.376613940745,99335.38,47210.0,27.0,28454.666666666668,25034.464171084895,38127.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2017,9,97877.407,32404.855,79428.176,31431.410017417453,93715.22099999999,32833.0,7673.0,23580.0,11702.827977316707,26907.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2017,10,148287.348,11682.946,51165.315599999994,57988.65601252637,21157.774,70333.0,2766.0,20439.2,28892.133214769725,5008.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2017,11,102332.207,9369.184,49799.20175,39726.65640031987,43747.708,48537.0,2232.0,20048.25,20123.064600519145,14712.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2017,12,46447.977,8442.819,28926.665,18803.07543809645,37034.317,15585.0,2015.0,9365.8,6769.459409731327,12410.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,1,40788.069,6873.229,23284.9075,18850.814100324573,22739.166,15820.0,1627.0,8000.25,7421.136003559923,7277.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,2,78670.403,6237.715,31208.13525,33994.91326795912,19962.2115,37440.0,1481.0,12901.75,16958.514545305356,6343.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,3,40842.494,9598.127,32803.077,15471.999695052931,40385.8435,13825.0,2275.0,10787.0,5676.599157946595,13524.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,4,108257.155,5896.99,34491.864400000006,43494.3243785516,9673.598,51313.0,1402.0,14110.6,21390.12228342793,2284.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,5,33301.698,7916.107,14506.82,12533.989264017924,8404.7375,11159.0,1877.0,4255.25,4603.161839069605,1992.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,6,107506.611,26962.661,51759.1775,37493.340215455915,36283.719,51033.0,7759.0,20818.5,20270.68927458232,12241.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,7,42119.013,9653.49,20743.958,14884.135439619511,10670.572,14148.0,2288.0,6361.4,5530.711690189609,2551.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,8,112507.528,10304.173,48394.373250000004,44490.350207431766,35382.896,53433.0,2476.0,19098.25,23205.59581042182,10242.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,9,41597.535,17114.339,30017.781200000005,11701.407978798803,36794.627,13961.0,4057.0,9034.4,4642.574102801161,10582.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,10,58132.346,13657.864,30803.094999999998,20965.860502914365,25711.085,27656.0,3254.0,11693.75,11411.568293475997,7932.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,11,76133.857,13244.165,45768.664749999996,27708.4510746639,46848.3185,36139.0,3142.0,19745.25,15121.008969311539,19850.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2018,12,35676.177,23663.53,31243.9336,4781.0400597396465,32430.002,12034.0,7923.0,10500.2,1624.1673866938718,10908.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,1,29353.928,12279.751,20775.842500000002,9664.531419098066,20734.8455,9832.0,2909.0,6346.0,3935.237815770054,6321.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,2,28713.024,10568.195,18818.167,9536.129956156674,17995.7245,9620.0,2517.0,5785.0,3789.844236025187,5501.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,3,56730.789,11319.011,26696.3548,18526.71060890287,25419.713,26740.0,2686.0,9828.0,9911.815348360764,7485.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,4,31254.905,10350.813,19286.937749999997,9827.476277891808,17771.016499999998,10454.0,2454.0,5927.75,3855.4801149359682,5401.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,5,50241.052,10596.014,23937.44725,18586.978202215898,17456.3615,23835.0,2519.0,9270.75,10034.97657778366,5364.5
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,6,58580.619,13009.674,31495.167800000003,16584.210514401468,28649.092,27776.0,3206.0,11940.4,9272.103148692857,9564.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,7,33688.105,14078.579,27320.35025,9066.757015947043,30757.3585,11281.0,3342.0,8803.75,3707.4334675981263,10296.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,8,32868.605,2354.848,11734.6495,14222.282922905228,5857.5725,15580.0,788.0,4922.0,7124.080899783962,1660.0
Bitesize,Woolworths,Mars Wrigley,Maltesers,9300682049993,2019,9,1716.693,20.02,474.4742,717.3417867088882,112.7,749.0,11.0,211.8,312.2814435729411,49.0
